Date,DE,FR,ES,IT,GR,RO,HU,AT,PL,SK,RS,HR,BG
25/04/2025 11:00,63294,51686,27113,24651,5530,4533,4820,8155,19853,3277,3651,2311,3670
25/04/2025 12:00,63014,51933,26601,24350,5515,4429,4763,7923,19912,3259,3597,2284,3653
25/04/2025 13:00,59904,50117,26195,24129,5395,4572,4460,7698,19325,3220,3610,2202,3664
25/04/2025 14:00,57215,48403,25573,22939,5144,4673,4343,7433,19109,3157,3484,2110,3635
25/04/2025 15:00,56187,46738,24670,22023,4983,4832,4406,7345,19255,3069,3493,1998,3662
25/04/2025 16:00,55568,45121,24164,21734,4970,5032,4615,7288,19440,3091,3536,1994,3605
25/04/2025 17:00,55974,44497,24626,21888,5014,5350,4851,7307,19419,3063,3434,2036,3589
25/04/2025 18:00,56645,45462,25821,23141,5125,5737,5117,7303,19640,3114,3584,2089,3730
25/04/2025 19:00,56817,46255,26875,25451,5245,6208,5342,7217,19797,3170,3818,2207,3882
25/04/2025 20:00,55448,45661,27850,27785,5539,6609,5402,6940,20073,3205,3965,2301,4038
25/04/2025 21:00,53651,45826,29516,27538,5453,6711,5158,6462,18984,2967,3815,2180,3924
25/04/2025 22:00,49977,46567,28186,25519,5024,6205,4943,6172,17640,2785,3599,2071,3706
25/04/2025 23:00,46372,46217,25852,23832,4624,5642,4836,5720,16417,2624,3434,1871,3478
26/04/2025 00:00,43739,43827,23753,21932,4266,5350,4496,5449,15313,2494,3320,1677,3185
26/04/2025 01:00,41156,41139,22114,20328,4008,5132,4186,5148,14782,2392,3003,1533,2961
26/04/2025 02:00,39785,39547,20953,19367,3879,4998,3995,4956,14450,2372,2819,1448,2890
26/04/2025 03:00,39541,37564,20396,18924,3754,4880,3919,4844,14364,2342,2680,1421,2846
26/04/2025 04:00,40062,36434,20025,18750,3731,4854,3942,4864,14495,2343,2691,1425,2831
26/04/2025 05:00,40580,37065,19867,19595,3782,4893,3939,5175,14181,2334,2810,1497,2888
26/04/2025 06:00,41855,38285,20280,20742,3897,4928,3967,5494,15046,2392,3095,1629,3026
26/04/2025 07:00,44283,39380,21026,22297,4144,5113,3982,5764,16057,2539,3556,1807,3220
26/04/2025 08:00,47558,41565,21920,24198,4496,5191,3940,6169,16172,2700,3856,1963,3449
26/04/2025 09:00,49981,43534,22988,25253,4763,5111,3953,6406,16257,2788,3788,2051,3622
26/04/2025 10:00,49973,44565,23686,25325,4907,4985,3930,6376,16399,2774,3714,2058,3606
26/04/2025 11:00,48829,45485,23284,25119,5015,4720,3846,6304,16381,2788,3651,2103,3590
26/04/2025 12:00,47965,46277,22817,25004,5125,4728,3584,6151,16350,2677,3597,2096,3596
26/04/2025 13:00,46631,44672,22978,25031,5188,4757,3269,5934,15940,2602,3610,2034,3560
26/04/2025 14:00,45111,42334,22708,24248,4977,4852,3110,5616,15476,2492,3484,1941,3538
26/04/2025 15:00,44451,40350,21383,23778,4741,5112,3216,5398,15475,2415,3493,1877,3583
26/04/2025 16:00,44241,38953,20380,23254,4633,5400,3594,5351,15842,2450,3536,1858,3547
26/04/2025 17:00,45109,38767,20142,23716,4684,5666,4002,5547,16511,2492,3434,1882,3591
26/04/2025 18:00,46921,40246,21341,24974,4859,5969,4437,5745,16996,2621,3584,1936,3712
26/04/2025 19:00,47749,42181,22696,26974,5033,6153,4806,5915,17200,2739,3818,2031,3807
26/04/2025 20:00,47284,42039,24113,28859,5314,6508,5006,5990,17815,2857,3965,2162,3889
26/04/2025 21:00,46687,42079,26323,28213,5256,6557,4805,5743,17042,2732,3815,2085,3744
26/04/2025 22:00,44440,43113,25681,26146,4882,6049,4533,5608,15847,2585,3599,2005,3620
26/04/2025 23:00,41546,43289,23641,24306,4503,5510,4348,5269,14730,2416,3434,1803,3426
27/04/2025 00:00,38893,41332,22009,22632,4173,5110,4031,5017,13859,2304,3208,1612,3190
27/04/2025 01:00,37307,38935,20853,20897,3979,4859,3728,4731,13300,2193,3013,1467,2976
27/04/2025 02:00,36097,37521,19729,19930,3812,4723,3581,4615,12854,2166,2817,1387,2861
27/04/2025 03:00,35969,35318,19138,19243,3737,4652,3535,4499,12831,2140,2692,1352,2787
27/04/2025 04:00,36479,34193,18831,19111,3692,4690,3572,4509,12860,2170,2640,1351,2770
27/04/2025 05:00,36748,34248,18717,19389,3722,4695,3551,4732,12676,2173,2693,1370,2796
27/04/2025 06:00,36783,34811,18926,19469,3760,4629,3510,4811,13124,2259,2867,1404,2847
27/04/2025 07:00,39050,35502,19227,19961,3859,4687,3385,4830,13701,2344,3228,1490,3042
27/04/2025 08:00,42132,37310,19390,21255,4076,4791,3239,5003,13989,2452,3552,1558,3374
27/04/2025 09:00,44528,39046,19903,22428,4367,4766,3127,5064,14487,2543,3681,1547,3722
27/04/2025 10:00,45083,40775,20278,23115,4734,4635,3011,5107,14483,2552,3705,1582,3870
27/04/2025 11:00,44939,41602,20151,23091,5018,4616,2897,5141,14287,2600,3692,1596,3919
27/04/2025 12:00,43806,43326,19777,23382,5160,4539,2746,5056,14582,2446,3656,1541,4006
27/04/2025 13:00,42177,42072,19644,23612,5132,4397,2563,4859,14589,2333,3576,1444,3967
27/04/2025 14:00,40611,39567,19879,22508,4820,4195,2587,4663,14435,2253,3491,1357,3904
27/04/2025 15:00,40028,37562,19029,21582,4532,4212,2877,4478,14391,2229,3459,1341,3912
27/04/2025 16:00,40207,36036,18520,21191,4460,4447,3321,4457,14802,2274,3443,1387,3826
27/04/2025 17:00,42426,36930,18974,21723,4473,4764,3782,4729,15587,2382,3399,1460,3921
27/04/2025 18:00,44921,39448,20241,23338,4633,5171,4319,5172,16240,2566,3482,1621,4051
27/04/2025 19:00,46763,41624,21905,25847,4907,5612,4764,5659,16801,2727,3636,1810,4130
27/04/2025 20:00,47178,41499,23737,27720,5241,6092,5047,5881,17310,2870,3841,2024,4244
27/04/2025 21:00,46903,41930,26181,27584,5279,6257,4848,5616,16712,2715,3723,2026,4114
27/04/2025 22:00,45515,42736,26073,25735,4998,5833,4554,5546,15755,2567,3556,1937,3911
27/04/2025 23:00,42844,42623,23988,23690,4524,5396,4324,5185,14725,2426,3408,1713,3608
28/04/2025 00:00,40888,40393,22119,21232,4133,5076,3960,5023,13879,2323,3191,1512,3286
28/04/2025 01:00,39569,38421,21008,19834,3844,4864,3727,4841,13491,2242,2890,1387,3039
28/04/2025 02:00,38845,37100,20199,19106,3726,4755,3631,4762,13377,2229,2647,1336,2910
28/04/2025 03:00,39184,35323,19730,18754,3644,4740,3624,4758,13395,2240,2554,1329,2901
28/04/2025 04:00,40922,35091,19618,18999,3613,4824,3765,4941,13968,2323,2546,1361,2910
28/04/2025 05:00,45021,37278,20147,20294,3797,5029,4080,5740,14658,2513,2726,1488,3104
28/04/2025 06:00,52286,41457,22421,23980,4202,5469,4580,6718,17509,2916,3132,1782,3450
28/04/2025 07:00,57262,45337,25467,28493,4750,6078,4522,7046,18804,3059,3556,1967,3803
28/04/2025 08:00,60214,47802,27212,32954,5124,6136,4160,7007,18575,3055,3658,1970,3938
28/04/2025 09:00,58333,48373,26928,34241,5348,5773,3854,6828,18066,2981,3630,1855,3919
28/04/2025 10:00,57782,47903,26179,33205,5462,5285,3620,6696,17565,2864,3533,1744,3775
28/04/2025 11:00,56195,47947,25448,33048,5553,4850,3525,6541,17851,2815,3462,1760,3693
28/04/2025 12:00,55321,48088,22803,31520,5561,4689,3502,6405,17884,2825,3448,1760,3704
28/04/2025 13:00,54609,46100,11029,31130,5517,4618,3452,6408,17893,2786,3408,1759,3739
28/04/2025 14:00,53225,44732,10845,31515,5356,4660,3550,6217,17693,2735,3347,1754,3702
28/04/2025 15:00,52550,44155,11540,31800,5046,4680,3805,6107,17679,2738,3317,1738,3661
28/04/2025 16:00,52583,43386,11972,31385,4788,4935,4119,6121,18326,2794,3372,1776,3571
28/04/2025 17:00,53401,42685,12458,30875,4793,5368,4470,6311,19050,2839,3395,1854,3623
28/04/2025 18:00,55667,43846,14174,31066,4973,5922,4941,6606,19684,2990,3518,1951,3762
28/04/2025 19:00,57296,45326,15474,32814,5240,6509,5319,6913,19896,3149,3712,2132,4038
28/04/2025 20:00,56465,43866,16617,33954,5761,7058,5507,6976,20456,3197,4113,2323,4296
28/04/2025 21:00,54561,43344,18088,33268,5804,7205,5246,6542,19263,3006,4016,2239,4256
28/04/2025 22:00,51451,43670,18689,29867,5271,6614,4944,6204,17469,2770,3820,2085,3994
28/04/2025 23:00,48028,43233,19422,27390,4798,5949,4795,5732,15990,2629,3609,1846,3740
29/04/2025 00:00,45296,40667,20480,24711,4325,5576,4458,5478,15038,2509,3305,1626,3403
29/04/2025 01:00,43709,37978,19856,22970,4002,5304,4145,5189,14387,2410,2967,1494,3174
29/04/2025 02:00,42285,36904,19812,22018,3907,5195,3951,5116,14064,2386,2797,1428,3069
29/04/2025 03:00,42123,35188,20020,21776,3836,5125,3931,5085,14006,2392,2676,1416,3045
29/04/2025 04:00,43808,34705,20350,21695,3823,5201,4054,5258,14309,2469,2727,1442,3105
29/04/2025 05:00,48410,36550,20966,22735,3951,5378,4298,5936,14788,2621,2861,1549,3233
29/04/2025 06:00,55274,40346,22959,25683,4272,5729,4719,6797,17117,2955,3278,1828,3632
29/04/2025 07:00,60109,44054,26249,29970,4858,6135,4636,7105,18326,3035,3861,1994,3928
29/04/2025 08:00,62076,45919,28328,34014,5352,6048,4251,7053,18374,3010,3703,1943,4021
29/04/2025 09:00,60529,46448,27992,34861,5560,5608,3953,6856,17992,2980,3612,1833,3916
29/04/2025 10:00,57828,45907,26455,34008,5580,5072,3835,6734,17736,2847,3540,1697,3806
29/04/2025 11:00,56983,46354,25180,33237,5722,4648,3912,6513,17786,2817,3533,1712,3717
29/04/2025 12:00,56053,46857,24249,30770,5784,4567,3822,6372,17630,2828,3520,1726,3689
29/04/2025 13:00,55375,45682,23859,29825,5696,4586,3696,6393,17468,2782,3475,1672,3693
29/04/2025 14:00,53921,44628,23411,30438,5532,4573,3725,6230,17606,2752,3414,1639,3640
29/04/2025 15:00,53132,43173,22379,31009,5327,4689,3936,6215,17852,2739,3441,1598,3604
29/04/2025 16:00,52167,42945,22158,30910,5056,4867,4205,6190,18403,2821,3434,1659,3561
29/04/2025 17:00,54225,42994,22878,31437,5045,5262,4569,6288,18843,2890,3363,1777,3586
29/04/2025 18:00,55889,44001,24214,31204,5229,5874,5024,6600,19182,3014,3574,1919,3769
29/04/2025 19:00,57049,45257,25986,32772,5521,6450,5373,6968,19560,3144,3816,2104,4067
29/04/2025 20:00,55852,43786,28091,34053,5947,7037,5544,7017,20022,3221,4174,2315,4358
29/04/2025 21:00,54247,42892,29747,33313,5990,7177,5298,6592,18661,3035,3922,2251,4332
29/04/2025 22:00,50327,43347,27903,30124,5458,6602,5019,6281,17279,2829,3849,2099,4110
29/04/2025 23:00,46831,43095,24806,27593,4970,5963,4877,5765,15891,2664,3629,1860,3784
30/04/2025 00:00,43441,40433,22801,24863,4445,5552,4526,5495,14799,2536,3305,1630,3415
30/04/2025 01:00,41668,37748,21559,23289,4110,5309,4186,5212,14306,2426,2967,1488,3177
30/04/2025 02:00,40489,36482,20592,22217,3982,5204,4024,5062,14090,2383,2797,1429,3059
30/04/2025 03:00,40893,34808,20201,22037,3913,5215,3984,5019,14161,2391,2676,1418,3034
30/04/2025 04:00,42444,34244,20101,21981,3949,5260,4091,5186,14544,2472,2727,1432,3066
30/04/2025 05:00,46393,36032,20494,22871,4076,5420,4321,5865,14892,2599,2861,1548,3239
30/04/2025 06:00,53066,39400,22499,25620,4418,5697,4714,6774,17202,2948,3278,1821,3642
30/04/2025 07:00,57674,42562,25368,29985,4964,6111,4641,7109,18247,3063,3861,1985,3967
30/04/2025 08:00,59756,44622,26807,34223,5450,5985,4295,7085,18198,3065,3703,1927,4049
30/04/2025 09:00,58984,46167,27237,35088,5678,5554,4015,6897,17737,3027,3612,1808,3939
30/04/2025 10:00,57672,46474,26675,33701,5707,4975,3804,6849,17197,2895,3540,1686,3826
30/04/2025 11:00,56354,46792,26342,32736,5841,4661,3713,6690,17654,2849,3533,1703,3756
30/04/2025 12:00,55226,47664,25801,30748,5986,4584,3679,6522,17669,2861,3520,1761,3716
30/04/2025 13:00,54862,47027,25669,29260,5918,4593,3618,6436,17455,2836,3475,1711,3698
30/04/2025 14:00,53875,46011,25233,29498,5736,4617,3693,6245,17312,2796,3414,1661,3659
30/04/2025 15:00,52849,44430,24819,29912,5503,4681,3889,6065,17621,2790,3441,1663,3641
30/04/2025 16:00,52682,43295,24534,30123,5269,4967,4174,6009,17795,2831,3434,1687,3541
30/04/2025 17:00,53221,42939,24662,30307,5268,5330,4500,6132,18313,2883,3363,1793,3542
30/04/2025 18:00,54331,43602,25370,30575,5371,5912,4890,6480,18823,2936,3574,1919,3693
30/04/2025 19:00,55391,43870,26501,31955,5548,6415,5165,6757,18887,3072,3816,2071,3930
30/04/2025 20:00,54202,42416,27828,32883,5881,6893,5316,6804,19214,3149,4174,2250,4157
30/04/2025 21:00,52416,41951,29115,32380,5929,7055,5113,6342,17954,2998,3922,2186,4123
30/04/2025 22:00,48793,42636,26946,29160,5420,6500,4873,5979,16499,2798,3849,2045,3911
30/04/2025 23:00,44637,41832,24292,26650,4985,5922,4745,5559,15181,2643,3629,1840,3619
01/05/2025 00:00,41178,38748,22777,24237,4471,5524,4359,5260,14155,2476,3170,1605,3336
01/05/2025 01:00,39333,35962,21515,22515,4166,5268,3990,4950,13726,2379,2872,1454,3081
01/05/2025 02:00,38007,34269,20101,21307,4004,5137,3818,4841,13253,2328,2662,1376,2960
01/05/2025 03:00,37196,31880,19444,20245,3853,5176,3732,4718,13050,2323,2586,1355,2909
01/05/2025 04:00,36937,30222,19439,19710,3766,5107,3706,4713,13089,2335,2509,1355,2900
01/05/2025 05:00,36532,29949,19197,19618,3753,5069,3542,4820,12411,2286,2518,1372,2949
01/05/2025 06:00,36604,29989,19222,18945,3719,5046,3399,4847,12686,2343,2625,1400,3058
01/05/2025 07:00,38504,30413,19392,19614,3881,5161,3317,4896,13432,2464,2927,1463,3310
01/05/2025 08:00,41936,32069,19754,21139,4249,5147,3253,5092,13911,2572,3116,1519,3555
01/05/2025 09:00,44196,34686,20752,22426,4656,4907,3092,5155,14245,2587,3171,1492,3660
01/05/2025 10:00,44209,36221,21391,22266,4851,4628,2906,5146,14376,2537,3151,1492,3619
01/05/2025 11:00,43790,37141,21019,22023,5023,4343,2780,5156,14315,2541,3120,1478,3542
01/05/2025 12:00,42359,39598,20706,21875,5003,4146,2689,5012,14311,2510,3086,1459,3522
01/05/2025 13:00,41075,38432,20594,20699,4830,4217,2541,4866,14082,2445,3024,1404,3546
01/05/2025 14:00,39361,36310,20378,19189,4519,4279,2637,4617,13932,2373,2932,1344,3536
01/05/2025 15:00,38764,35251,18917,18333,4215,4373,2867,4554,13940,2329,2874,1338,3535
01/05/2025 16:00,39056,33991,17939,17894,4125,4705,3223,4584,14135,2420,2815,1373,3546
01/05/2025 17:00,40851,35094,18229,19299,4161,5139,3608,4739,14698,2478,2797,1454,3523
01/05/2025 18:00,43090,36896,19188,21573,4298,5507,4032,5133,15239,2626,2974,1615,3641
01/05/2025 19:00,44837,38580,20540,23820,4624,5836,4356,5650,15465,2748,3123,1786,3828
01/05/2025 20:00,44992,38135,21960,25770,5070,6240,4575,5739,16001,2862,3476,1989,4032
01/05/2025 21:00,45335,38715,23971,26302,5273,6447,4483,5596,15570,2760,3456,2014,3967
01/05/2025 22:00,43705,39819,24063,24606,4955,6020,4258,5402,14643,2578,3374,1930,3755
01/05/2025 23:00,41154,39774,22249,22522,4544,5516,4063,5016,13382,2383,3149,1717,3451
02/05/2025 00:00,39183,37333,20501,20725,4072,5170,3760,4807,12600,2284,2919,1511,3091
02/05/2025 01:00,37545,34949,19171,19126,3787,4883,3457,4549,12178,2207,2685,1394,2843
02/05/2025 02:00,37141,33478,18252,18372,3627,4791,3355,4479,11893,2169,2484,1332,2731
02/05/2025 03:00,36945,31385,17861,17940,3578,4781,3336,4399,11921,2174,2387,1316,2609
02/05/2025 04:00,37993,30633,17643,18018,3605,4779,3381,4509,12036,2261,2375,1339,2554
02/05/2025 05:00,40755,31976,17877,18930,3774,4846,3448,5029,11968,2353,2436,1421,2661
02/05/2025 06:00,45682,34378,19420,21204,4118,4994,3538,5653,12943,2641,2599,1612,2955
02/05/2025 07:00,49479,36816,21183,24282,4656,5120,3511,5895,13960,2789,2994,1753,3238
02/05/2025 08:00,52182,39178,22393,27363,5191,5005,3401,5997,14224,2849,3061,1762,3301
02/05/2025 09:00,51538,40771,23741,28353,5514,4723,3262,6029,14264,2800,3122,1718,3222
02/05/2025 10:00,51298,41453,24864,27540,5528,4311,3100,5928,14112,2708,3110,1631,3199
02/05/2025 11:00,51353,42123,25314,26736,5560,3984,3032,5859,14264,2682,3085,1650,3175
02/05/2025 12:00,51864,44198,24656,26477,5648,4010,2948,5787,14485,2693,3132,1663,3142
02/05/2025 13:00,50345,43252,24259,25492,5566,4018,2845,5665,14711,2681,3104,1636,3239
02/05/2025 14:00,48768,42227,23812,25242,5426,4031,2945,5539,15045,2662,3061,1616,3235
02/05/2025 15:00,48656,41038,22668,25003,5153,4223,3237,5466,15570,2673,3156,1618,3277
02/05/2025 16:00,48706,39996,22393,25452,4891,4599,3601,5521,15544,2721,3086,1653,3281
02/05/2025 17:00,50141,40095,22650,26728,4897,4909,3995,5591,16071,2756,3058,1770,3312
02/05/2025 18:00,51016,41139,23095,27738,5075,5391,4389,5842,16235,2835,3141,1906,3477
02/05/2025 19:00,51308,41773,23842,29644,5257,5916,4680,6132,16197,2934,3289,2030,3692
02/05/2025 20:00,49719,40576,25189,30814,5573,6400,4849,6144,16642,3008,3635,2182,3882
02/05/2025 21:00,48495,40468,26728,30464,5569,6601,4706,5858,15963,2860,3547,2135,3859
02/05/2025 22:00,46064,41496,25944,28240,5104,6178,4455,5603,14760,2668,3401,2026,3686
02/05/2025 23:00,42820,40823,23804,25633,4686,5643,4264,5210,13627,2517,3234,1816,3432
03/05/2025 00:00,40986,37956,22258,24058,4276,5278,3900,4980,12757,2354,2960,1603,3138
03/05/2025 01:00,39009,35260,21000,22197,3981,4992,3617,4696,12336,2243,2684,1467,2915
03/05/2025 02:00,37543,33687,19945,21323,3845,4777,3497,4563,12028,2176,2474,1396,2853
03/05/2025 03:00,36945,31443,19444,20860,3755,4787,3458,4417,11876,2181,2384,1373,2816
03/05/2025 04:00,36612,30443,19030,20744,3789,4797,3495,4402,11784,2209,2400,1376,2805
03/05/2025 05:00,37758,30710,19019,21371,3876,4825,3515,4628,11460,2200,2399,1412,2836
03/05/2025 06:00,39273,31317,19639,22005,3963,4811,3528,4790,11774,2268,2573,1506,2898
03/05/2025 07:00,41237,32344,20267,23176,4262,4904,3507,4934,12489,2361,2822,1615,3082
03/05/2025 08:00,44869,34454,21090,24983,4623,4791,3381,5083,13148,2475,3081,1669,3227
03/05/2025 09:00,48302,36359,22135,26146,4870,4520,3278,5260,13455,2557,3211,1659,3245
03/05/2025 10:00,49790,37594,22730,25687,4975,4292,3163,5288,13647,2533,3172,1586,3307
03/05/2025 11:00,50033,38635,22571,25250,5067,4051,3041,5316,13581,2549,3195,1606,3259
03/05/2025 12:00,49062,41196,22212,25349,5262,3975,2996,5279,13879,2501,3195,1588,3174
03/05/2025 13:00,47110,40279,22150,24684,5296,4014,2956,5363,14045,2448,3190,1547,3183
03/05/2025 14:00,45539,38713,21952,23982,5075,4016,3052,5527,14084,2404,3153,1520,3215
03/05/2025 15:00,44598,36992,20978,23357,4792,4177,3255,5733,14054,2415,3148,1561,3192
03/05/2025 16:00,44845,36275,20279,23771,4554,4491,3649,5671,14286,2509,3155,1653,3176
03/05/2025 17:00,45789,36375,20503,24298,4634,4833,4084,5485,14473,2594,3178,1716,3201
03/05/2025 18:00,47273,37951,21495,25576,4816,5273,4415,5420,14850,2693,3209,1817,3330
03/05/2025 19:00,47532,39107,22740,27614,5073,5751,4651,5593,15092,2719,3319,1925,3496
03/05/2025 20:00,46179,38155,23921,28952,5286,6150,4786,5724,15516,2762,3659,2068,3601
03/05/2025 21:00,45117,38011,25591,28651,5306,6380,4662,5488,15058,2645,3570,2027,3584
03/05/2025 22:00,42972,39273,25185,26502,4905,5988,4424,5352,14267,2465,3400,1950,3395
03/05/2025 23:00,40844,39271,23345,24462,4570,5443,4246,4946,13156,2332,3193,1752,3197
04/05/2025 00:00,38902,36674,21606,22516,4209,5082,3899,4683,12392,2215,2969,1566,3109
04/05/2025 01:00,37248,34106,20093,21274,3969,4757,3630,4394,11808,2114,2686,1430,2896
04/05/2025 02:00,36674,32512,18988,20245,3831,4628,3518,4365,11487,2090,2485,1370,2777
04/05/2025 03:00,36157,30497,18365,19774,3716,4518,3489,4283,11248,2098,2367,1345,2726
04/05/2025 04:00,36785,29361,17933,19764,3706,4551,3469,4279,11210,2119,2374,1340,2705
04/05/2025 05:00,37031,29310,17746,19759,3751,4537,3449,4342,10897,2105,2381,1337,2729
04/05/2025 06:00,36902,29456,18028,19801,3717,4409,3417,4447,11617,2167,2439,1352,2803
04/05/2025 07:00,39006,30117,18249,20273,3837,4340,3395,4568,12082,2235,2664,1422,2972
04/05/2025 08:00,42822,32318,18819,21693,4047,4206,3448,4806,13360,2385,2958,1488,3203
04/05/2025 09:00,45833,34797,19977,22314,4310,3946,3624,5114,14298,2536,3131,1527,3437
04/05/2025 10:00,48492,36838,20731,23205,4521,3770,3647,5297,14590,2627,3187,1530,3484
04/05/2025 11:00,49805,38844,20865,23472,4789,3648,3645,5507,14613,2684,3188,1541,3461
04/05/2025 12:00,49277,41514,20649,24260,4964,3572,3642,5520,14173,2575,3199,1493,3457
04/05/2025 13:00,47439,40240,20875,24265,4991,3541,3501,5414,13522,2513,3202,1407,3512
04/05/2025 14:00,45423,37976,20766,23606,4678,3645,3586,5282,12889,2466,3139,1351,3486
04/05/2025 15:00,44394,37068,19847,23374,4397,3836,3805,5246,13259,2460,3072,1347,3475
04/05/2025 16:00,44256,36262,19308,22720,4178,4183,4069,5462,13400,2519,3092,1389,3426
04/05/2025 17:00,45677,36189,19439,22721,4346,4584,4249,5592,14636,2539,3060,1491,3502
04/05/2025 18:00,46459,38317,20542,23730,4571,4999,4491,5702,15025,2600,3126,1634,3623
04/05/2025 19:00,46922,40090,21742,26082,4782,5394,4719,5804,15456,2674,3286,1761,3683
04/05/2025 20:00,46348,38968,23217,27743,5043,5750,4823,5803,15795,2729,3634,1938,3834
04/05/2025 21:00,45709,39008,25289,27901,5149,5979,4648,5540,15271,2592,3672,1935,3808
04/05/2025 22:00,44378,39951,25176,25956,4818,5631,4365,5495,14420,2435,3521,1852,3577
04/05/2025 23:00,41293,39738,23106,23872,4475,5231,4169,5128,13173,2291,3281,1658,3285
05/05/2025 00:00,38952,37179,21228,21743,3933,4876,3849,5031,12464,2197,2994,1475,3031
05/05/2025 01:00,38076,35145,19831,20400,3684,4642,3592,4784,12204,2119,2648,1384,2791
05/05/2025 02:00,37881,33966,19020,20088,3559,4490,3493,4735,12140,2099,2461,1332,2657
05/05/2025 03:00,38232,32272,18684,19751,3502,4439,3499,4723,12244,2108,2430,1313,2611
